,timestamp_iso,sample_rh,sample_temp,opc_pm25,opc_pm10,timeStamp,Time,Date,instrumentID
0,2025-10-25 18:58:00+00:00,35.735,18.6,0.736,0.8855,1,18:58:00,2025-10-25,378
1,2025-10-25 18:59:00+00:00,34.53,18.564166666666665,1.18425,1.55975,2,18:59:00,2025-10-25,378
2,2025-10-25 19:00:00+00:00,31.595714285714287,18.532142857142855,0.9469285714285715,1.6307857142857143,3,19:00:00,2025-10-25,378
3,2025-10-25 19:01:00+00:00,30.38076923076923,18.52,0.7728461538461538,4.405153846153846,4,19:01:00,2025-10-25,378
4,2025-10-25 19:02:00+00:00,30.150833333333335,18.423333333333336,0.56525,2.040833333333333,5,19:02:00,2025-10-25,378
5,2025-10-25 19:03:00+00:00,30.205,18.349999999999998,0.8039999999999999,0.9945833333333334,6,19:03:00,2025-10-25,378
6,2025-10-25 19:04:00+00:00,29.7325,18.270833333333332,0.5726666666666667,0.6030833333333333,7,19:04:00,2025-10-25,378
7,2025-10-25 19:05:00+00:00,30.405,18.18,0.7049166666666666,3.3873333333333338,8,19:05:00,2025-10-25,378
8,2025-10-25 19:06:00+00:00,30.287499999999998,18.084166666666665,0.47833333333333333,0.6398333333333334,9,19:06:00,2025-10-25,378
9,2025-10-25 19:07:00+00:00,31.021666666666665,17.991666666666667,0.4925,0.6200833333333333,10,19:07:00,2025-10-25,378
10,2025-10-25 19:08:00+00:00,31.051666666666666,17.886666666666667,0.30416666666666664,1.4875833333333333,11,19:08:00,2025-10-25,378
11,2025-10-25 19:09:00+00:00,30.40833333333333,17.796666666666667,0.5645833333333333,0.81625,12,19:09:00,2025-10-25,378
12,2025-10-25 19:10:00+00:00,30.668333333333333,17.686666666666667,0.38491666666666663,0.5553333333333333,13,19:10:00,2025-10-25,378
13,2025-10-25 19:11:00+00:00,29.71666666666667,17.560833333333335,0.2843333333333333,0.5274166666666666,14,19:11:00,2025-10-25,378
14,2025-10-25 19:12:00+00:00,32.185833333333335,17.445,0.3538333333333334,1.7014166666666668,15,19:12:00,2025-10-25,378
15,2025-10-25 19:13:00+00:00,31.247500000000002,17.335833333333333,0.43925,0.7516666666666666,16,19:13:00,2025-10-25,378
16,2025-10-25 19:14:00+00:00,30.375,17.221666666666668,0.6046666666666667,1.2205833333333334,17,19:14:00,2025-10-25,378
17,2025-10-25 19:15:00+00:00,32.62416666666667,17.1325,0.30633333333333335,0.8704999999999999,18,19:15:00,2025-10-25,378
18,2025-10-25 19:16:00+00:00,31.74,17.038333333333334,0.42283333333333334,0.669,19,19:16:00,2025-10-25,378
19,2025-10-25 19:17:00+00:00,31.002499999999998,16.956666666666667,3.5505833333333334,8.56475,20,19:17:00,2025-10-25,378
20,2025-10-25 19:18:00+00:00,31.463333333333335,16.870833333333334,5.021833333333333,8.289833333333334,21,19:18:00,2025-10-25,378
21,2025-10-25 19:19:00+00:00,31.50916666666667,16.775833333333335,3.3609166666666668,4.273416666666667,22,19:19:00,2025-10-25,378
22,2025-10-25 19:20:00+00:00,35.526666666666664,16.695833333333333,0.7607499999999999,0.8320833333333333,23,19:20:00,2025-10-25,378
23,2025-10-25 19:21:00+00:00,32.94,16.63,0.4214166666666667,1.2604166666666667,24,19:21:00,2025-10-25,378
24,2025-10-25 19:22:00+00:00,33.25,16.56,0.4081666666666666,0.8589166666666667,25,19:22:00,2025-10-25,378
25,2025-10-25 19:23:00+00:00,32.719166666666666,16.508333333333333,0.23516666666666666,0.27125,26,19:23:00,2025-10-25,378
26,2025-10-25 19:24:00+00:00,33.47666666666667,16.467499999999998,0.36133333333333334,0.4515833333333334,27,19:24:00,2025-10-25,378
27,2025-10-25 19:25:00+00:00,32.37083333333334,16.44666666666667,7.986999999999999,11.307416666666667,28,19:25:00,2025-10-25,378
28,2025-10-25 19:26:00+00:00,31.6075,16.471666666666668,5.824000000000001,12.432249999999998,29,19:26:00,2025-10-25,378
29,2025-10-25 19:27:00+00:00,32.32666666666667,16.53,2.1365833333333333,4.28475,30,19:27:00,2025-10-25,378
30,2025-10-25 19:28:00+00:00,33.94833333333333,16.639166666666668,1.3585,4.652,31,19:28:00,2025-10-25,378
31,2025-10-25 19:29:00+00:00,37.91583333333333,16.79,0.6431666666666667,1.3114166666666665,32,19:29:00,2025-10-25,378
32,2025-10-25 19:30:00+00:00,36.70916666666667,16.981666666666666,0.7973333333333333,1.1141666666666665,33,19:30:00,2025-10-25,378
33,2025-10-25 19:31:00+00:00,35.86333333333334,17.18916666666667,0.5438333333333333,1.03025,34,19:31:00,2025-10-25,378
34,2025-10-25 19:32:00+00:00,32.684999999999995,17.412499999999998,0.3749166666666666,0.6596666666666667,35,19:32:00,2025-10-25,378
35,2025-10-25 19:33:00+00:00,31.484166666666667,17.588333333333335,0.35308333333333336,1.1845833333333333,36,19:33:00,2025-10-25,378
36,2025-10-25 19:34:00+00:00,30.375833333333333,17.686666666666667,0.3421666666666667,0.5700833333333334,37,19:34:00,2025-10-25,378
37,2025-10-25 19:35:00+00:00,30.2075,17.69333333333333,0.39491666666666664,1.0409166666666667,38,19:35:00,2025-10-25,378
38,2025-10-25 19:36:00+00:00,31.253333333333334,17.7325,0.28683333333333333,0.35841666666666666,39,19:36:00,2025-10-25,378
39,2025-10-25 19:37:00+00:00,31.84,17.7375,0.54725,1.12875,40,19:37:00,2025-10-25,378
40,2025-10-25 19:38:00+00:00,31.32166666666667,17.698333333333334,0.4771666666666667,1.3219166666666666,41,19:38:00,2025-10-25,378
41,2025-10-25 19:39:00+00:00,31.584166666666665,17.661666666666665,0.5471666666666667,1.4469166666666666,42,19:39:00,2025-10-25,378
42,2025-10-25 19:40:00+00:00,30.549166666666665,17.628333333333334,0.4053333333333333,1.2169166666666666,43,19:40:00,2025-10-25,378
43,2025-10-25 19:41:00+00:00,30.951666666666668,17.578333333333333,0.37491666666666673,4.04775,44,19:41:00,2025-10-25,378
44,2025-10-25 19:42:00+00:00,31.224999999999998,17.533333333333335,0.4788333333333333,0.793,45,19:42:00,2025-10-25,378
45,2025-10-25 19:43:00+00:00,30.965,17.50166666666667,0.5279166666666667,1.8799166666666667,46,19:43:00,2025-10-25,378
46,2025-10-25 19:44:00+00:00,30.1375,17.405,0.4059166666666667,0.5589166666666666,47,19:44:00,2025-10-25,378
47,2025-10-25 19:45:00+00:00,31.843333333333334,17.311666666666667,0.45741666666666664,1.1696666666666666,48,19:45:00,2025-10-25,378
48,2025-10-25 19:46:00+00:00,31.046666666666667,17.225833333333334,0.5483333333333333,1.263,49,19:46:00,2025-10-25,378
49,2025-10-25 19:47:00+00:00,32.005,17.128333333333334,0.3461666666666667,0.3669166666666666,50,19:47:00,2025-10-25,378
50,2025-10-25 19:48:00+00:00,31.915833333333335,17.058333333333334,0.46541666666666665,0.6198333333333333,51,19:48:00,2025-10-25,378
51,2025-10-25 19:49:00+00:00,32.0375,16.974999999999998,0.47500000000000003,0.5193333333333333,52,19:49:00,2025-10-25,378
52,2025-10-25 19:50:00+00:00,32.324999999999996,16.87,0.44675,0.46941666666666665,53,19:50:00,2025-10-25,378
53,2025-10-25 19:51:00+00:00,33.637499999999996,16.7975,0.39375,1.5534999999999999,54,19:51:00,2025-10-25,378
54,2025-10-25 19:52:00+00:00,33.91833333333333,16.723333333333333,0.5861666666666666,0.6161666666666666,55,19:52:00,2025-10-25,378
55,2025-10-25 19:53:00+00:00,32.42333333333333,16.650833333333335,0.47208333333333335,0.605,56,19:53:00,2025-10-25,378
56,2025-10-25 19:54:00+00:00,33.70333333333333,16.580833333333334,0.29916666666666664,0.9055833333333334,57,19:54:00,2025-10-25,378
57,2025-10-25 19:55:00+00:00,33.651666666666664,16.525833333333335,0.25175,0.2530833333333333,58,19:55:00,2025-10-25,378
58,2025-10-25 19:56:00+00:00,33.402499999999996,16.4825,0.44075,0.60925,59,19:56:00,2025-10-25,378
59,2025-10-25 19:57:00+00:00,33.512499999999996,16.425833333333333,0.24858333333333335,0.32158333333333333,60,19:57:00,2025-10-25,378
60,2025-10-25 19:58:00+00:00,33.14416666666667,16.38083333333333,0.4626666666666666,1.102,61,19:58:00,2025-10-25,378
61,2025-10-25 19:59:00+00:00,34.25083333333333,16.3675,0.6485,2.1772500000000004,62,19:59:00,2025-10-25,378
62,2025-10-25 20:00:00+00:00,35.54916666666667,16.4225,0.47108333333333335,3.807916666666667,63,20:00:00,2025-10-25,378
63,2025-10-25 20:01:00+00:00,35.431666666666665,16.501666666666665,0.3745,0.42608333333333337,64,20:01:00,2025-10-25,378
64,2025-10-25 20:02:00+00:00,39.5175,16.646666666666665,0.2840833333333333,0.3055,65,20:02:00,2025-10-25,378
65,2025-10-25 20:03:00+00:00,38.009166666666665,16.793333333333333,0.5816666666666667,1.57875,66,20:03:00,2025-10-25,378
66,2025-10-25 20:04:00+00:00,39.865,16.985,0.4389166666666667,3.7306666666666666,67,20:04:00,2025-10-25,378
67,2025-10-25 20:05:00+00:00,35.854166666666664,17.173333333333336,0.42966666666666664,0.45258333333333334,68,20:05:00,2025-10-25,378
68,2025-10-25 20:06:00+00:00,31.985833333333332,17.336666666666666,0.5006666666666667,1.94425,69,20:06:00,2025-10-25,378
69,2025-10-25 20:07:00+00:00,31.525000000000002,17.496666666666666,0.6945833333333334,3.5620833333333333,70,20:07:00,2025-10-25,378
70,2025-10-25 20:08:00+00:00,32.0575,17.665000000000003,0.5379166666666667,0.6821666666666667,71,20:08:00,2025-10-25,378
71,2025-10-25 20:09:00+00:00,31.522499999999997,17.854166666666668,0.43,1.018,72,20:09:00,2025-10-25,378
72,2025-10-25 20:10:00+00:00,31.284166666666668,18.030833333333334,0.25466666666666665,0.48425,73,20:10:00,2025-10-25,378
73,2025-10-25 20:11:00+00:00,31.0975,18.195833333333333,0.5931666666666667,4.3581666666666665,74,20:11:00,2025-10-25,378
74,2025-10-25 20:12:00+00:00,30.24,18.360833333333336,0.4071666666666667,3.33225,75,20:12:00,2025-10-25,378
75,2025-10-25 20:13:00+00:00,29.254166666666666,18.521666666666665,0.6375000000000001,1.48125,76,20:13:00,2025-10-25,378
76,2025-10-25 20:14:00+00:00,29.194999999999997,18.6625,0.3859166666666667,2.9774166666666666,77,20:14:00,2025-10-25,378
77,2025-10-25 20:15:00+00:00,29.34,18.834999999999997,0.4195,2.219,78,20:15:00,2025-10-25,378
78,2025-10-25 20:16:00+00:00,28.679166666666664,18.99416666666667,0.3376666666666667,0.36474999999999996,79,20:16:00,2025-10-25,378
79,2025-10-25 20:17:00+00:00,27.74,19.107499999999998,0.32233333333333336,0.3516666666666666,80,20:17:00,2025-10-25,378
80,2025-10-25 20:18:00+00:00,28.42833333333333,19.185833333333335,0.44875,1.3373333333333333,81,20:18:00,2025-10-25,378
81,2025-10-25 20:19:00+00:00,28.6725,19.30666666666667,0.38633333333333336,1.2453333333333334,82,20:19:00,2025-10-25,378
82,2025-10-25 20:20:00+00:00,27.58666666666667,19.38083333333333,0.4033333333333333,3.472,83,20:20:00,2025-10-25,378
83,2025-10-25 20:21:00+00:00,27.655,19.398333333333333,0.36533333333333334,1.0483333333333333,84,20:21:00,2025-10-25,378
84,2025-10-25 20:22:00+00:00,27.81833333333333,19.44,0.5820833333333334,1.8546666666666667,85,20:22:00,2025-10-25,378
85,2025-10-25 20:23:00+00:00,27.166666666666668,19.463333333333335,0.3233333333333333,0.61875,86,20:23:00,2025-10-25,378
86,2025-10-25 20:24:00+00:00,26.77416666666667,19.49083333333333,0.39266666666666666,0.7145833333333332,87,20:24:00,2025-10-25,378
87,2025-10-25 20:25:00+00:00,27.785833333333333,19.535,0.35674999999999996,3.2427500000000005,88,20:25:00,2025-10-25,378
88,2025-10-25 20:26:00+00:00,26.998333333333335,19.559166666666666,0.21633333333333335,0.2861666666666667,89,20:26:00,2025-10-25,378
89,2025-10-25 20:27:00+00:00,27.543333333333333,19.56416666666667,0.3779166666666667,2.483416666666667,90,20:27:00,2025-10-25,378
90,2025-10-25 20:28:00+00:00,27.15833333333333,19.55,0.30875,2.2710833333333333,91,20:28:00,2025-10-25,378
91,2025-10-25 20:29:00+00:00,29.246666666666666,19.50166666666667,0.287,1.5146666666666666,92,20:29:00,2025-10-25,378
92,2025-10-25 20:30:00+00:00,28.605,19.463333333333335,0.26725,0.28958333333333336,93,20:30:00,2025-10-25,378
93,2025-10-25 20:31:00+00:00,26.938333333333333,19.44333333333333,0.2781666666666667,0.3701666666666667,94,20:31:00,2025-10-25,378
94,2025-10-25 20:32:00+00:00,28.74,19.440833333333334,0.4659166666666667,0.7213333333333334,95,20:32:00,2025-10-25,378
95,2025-10-25 20:33:00+00:00,28.6975,19.45,0.5254166666666666,1.2688333333333333,96,20:33:00,2025-10-25,378
96,2025-10-25 20:34:00+00:00,28.258333333333336,19.481666666666666,0.5774166666666667,2.5694999999999997,97,20:34:00,2025-10-25,378
97,2025-10-25 20:35:00+00:00,28.700833333333335,19.49416666666667,0.4346666666666667,1.5634166666666667,98,20:35:00,2025-10-25,378
98,2025-10-25 20:36:00+00:00,28.781666666666666,19.454166666666666,0.3394166666666667,0.5833333333333334,99,20:36:00,2025-10-25,378
99,2025-10-25 20:37:00+00:00,26.805833333333336,19.375,0.34274999999999994,0.433,100,20:37:00,2025-10-25,378
100,2025-10-25 20:38:00+00:00,27.236666666666665,19.273333333333333,0.27025000000000005,0.29158333333333336,101,20:38:00,2025-10-25,378
101,2025-10-25 20:39:00+00:00,26.87,19.142500000000002,0.6075833333333334,2.085083333333333,102,20:39:00,2025-10-25,378
102,2025-10-25 20:40:00+00:00,27.183333333333334,18.99083333333333,0.2638333333333333,0.51575,103,20:40:00,2025-10-25,378
103,2025-10-25 20:41:00+00:00,27.895833333333332,18.835833333333333,0.30483333333333335,0.5305833333333333,104,20:41:00,2025-10-25,378
104,2025-10-25 20:42:00+00:00,28.21166666666667,18.68166666666667,0.24025,0.24741666666666665,105,20:42:00,2025-10-25,378
105,2025-10-25 20:43:00+00:00,30.520833333333332,18.558333333333334,0.333,0.36674999999999996,106,20:43:00,2025-10-25,378
106,2025-10-25 20:44:00+00:00,31.540000000000003,18.425,0.46491666666666664,3.716416666666667,107,20:44:00,2025-10-25,378
107,2025-10-25 20:45:00+00:00,30.668333333333333,18.284166666666668,0.4305833333333333,0.7326666666666667,108,20:45:00,2025-10-25,378
108,2025-10-25 20:46:00+00:00,29.945833333333336,18.145,0.3805,1.6435000000000002,109,20:46:00,2025-10-25,378
109,2025-10-25 20:47:00+00:00,30.56833333333333,18.028333333333332,0.5368333333333334,5.699416666666667,110,20:47:00,2025-10-25,378
110,2025-10-25 20:48:00+00:00,29.59583333333333,17.95,0.40008333333333335,0.4619166666666667,111,20:48:00,2025-10-25,378
111,2025-10-25 20:49:00+00:00,29.508333333333336,17.849999999999998,0.4995833333333333,2.50725,112,20:49:00,2025-10-25,378
112,2025-10-25 20:50:00+00:00,30.47583333333333,17.7175,0.38075,3.0414999999999996,113,20:50:00,2025-10-25,378
113,2025-10-25 20:51:00+00:00,31.219166666666666,17.576666666666664,0.5070833333333333,0.6326666666666667,114,20:51:00,2025-10-25,378
114,2025-10-25 20:52:00+00:00,30.174166666666665,17.44,0.3115833333333333,1.4521666666666666,115,20:52:00,2025-10-25,378
115,2025-10-25 20:53:00+00:00,32.14,17.300833333333333,0.427,1.7755833333333335,116,20:53:00,2025-10-25,378
116,2025-10-25 20:54:00+00:00,35.32083333333333,17.16,0.29233333333333333,2.041916666666667,117,20:54:00,2025-10-25,378
117,2025-10-25 20:55:00+00:00,32.902499999999996,17.034166666666668,0.39025,0.9665,118,20:55:00,2025-10-25,378
118,2025-10-25 20:56:00+00:00,33.48083333333333,16.907500000000002,0.4434166666666666,1.6335,119,20:56:00,2025-10-25,378
119,2025-10-25 20:57:00+00:00,33.479166666666664,16.785833333333333,0.31066666666666665,0.4020833333333333,120,20:57:00,2025-10-25,378
120,2025-10-25 20:58:00+00:00,35.6475,16.669166666666666,0.5039166666666667,2.5010833333333333,121,20:58:00,2025-10-25,378
121,2025-10-25 20:59:00+00:00,36.61666666666667,16.588333333333335,0.438,0.49533333333333335,122,20:59:00,2025-10-25,378
