Time_Stamp,Instrument_ID,Date,Time,Condition,Session,Prox_to_xroad,Relative_Humidity,Temperature,PM25,PM10
1,378,2025-11-01,19:00:00,Control,Session 2,Near,29.35166666666667,18.849999999999998,0.5501666666666667,1.455
2,378,2025-11-01,19:01:00,Control,Session 2,Near,30.3025,18.6325,0.3850833333333334,2.57975
3,378,2025-11-01,19:02:00,Control,Session 2,Near,30.6675,18.468333333333334,0.9291666666666667,3.8143333333333334
4,378,2025-11-01,19:03:00,Control,Session 2,Near,30.938333333333333,18.313333333333333,0.6784166666666667,2.275166666666667
5,378,2025-11-01,19:04:00,Control,Session 2,Near,30.861666666666665,18.150833333333335,0.3819166666666667,0.9225
6,378,2025-11-01,19:05:00,Control,Session 2,Near,30.8875,17.99,0.35883333333333334,0.91775
7,378,2025-11-01,19:06:00,Control,Session 2,Near,31.194999999999997,17.840833333333332,0.5013333333333333,0.8594166666666666
8,378,2025-11-01,19:07:00,Control,Session 2,Near,31.699166666666667,17.68166666666667,0.5004166666666666,0.7411666666666666
9,378,2025-11-01,19:08:00,Control,Session 2,Near,31.32166666666667,17.539166666666667,0.40775,0.48233333333333334
10,378,2025-11-01,19:09:00,Control,Session 2,Near,31.075833333333335,17.379166666666666,0.4195,0.501
11,378,2025-11-01,19:10:00,Control,Session 2,Near,32.41916666666666,17.2225,0.41500000000000004,0.96975
12,378,2025-11-01,19:11:00,Control,Session 2,Near,31.528333333333332,17.06416666666667,0.7614166666666667,1.5308333333333335
13,378,2025-11-01,19:12:00,Control,Session 2,Near,31.67,16.945833333333333,0.5499166666666667,1.2355
14,378,2025-11-01,19:13:00,Control,Session 2,Near,32.35333333333333,16.8025,0.4795,0.5795833333333333
15,378,2025-11-01,19:14:00,Control,Session 2,Near,33.464999999999996,16.68583333333333,0.4668333333333334,0.62375
16,378,2025-11-01,19:15:00,Control,Session 2,Near,33.434999999999995,16.580833333333334,0.6463333333333333,3.2129166666666666
17,378,2025-11-01,19:16:00,Control,Session 2,Near,33.910833333333336,16.48,0.40558333333333335,2.5544999999999995
18,378,2025-11-01,19:17:00,Control,Session 2,Near,33.65083333333333,16.391666666666666,0.5080833333333333,0.77625
19,378,2025-11-01,19:18:00,Control,Session 2,Near,33.973333333333336,16.316666666666666,0.48408333333333337,0.8046666666666665
20,378,2025-11-01,19:19:00,Control,Session 2,Near,34.31,16.281666666666666,0.6241666666666666,1.9734999999999998
21,378,2025-11-01,19:20:00,Control,Session 2,Near,34.48,16.2775,0.718,1.0225
22,378,2025-11-01,19:21:00,Control,Session 2,Near,33.12916666666667,16.265833333333333,0.5001666666666666,2.7775
23,378,2025-11-01,19:22:00,Control,Session 2,Near,33.262499999999996,16.2275,0.5289166666666666,1.0946666666666667
24,378,2025-11-01,19:23:00,Control,Session 2,Near,33.70916666666667,16.171666666666667,0.44375000000000003,0.6131666666666666
25,378,2025-11-01,19:24:00,Control,Session 2,Near,33.501666666666665,16.124166666666667,0.5296666666666666,1.2198333333333335
26,378,2025-11-01,19:25:00,Control,Session 2,Near,33.68083333333333,16.0675,0.7455833333333334,2.7494166666666664
27,378,2025-11-01,19:26:00,Control,Session 2,Near,34.45583333333334,16.02,0.41158333333333336,2.24125
28,378,2025-11-01,19:27:00,Control,Session 2,Near,34.538333333333334,15.967500000000001,0.5228333333333334,1.7765833333333332
29,378,2025-11-01,19:28:00,Control,Session 2,Near,34.76083333333333,15.925833333333335,0.5663333333333334,2.51525
30,378,2025-11-01,19:29:00,Control,Session 2,Near,34.12416666666667,15.8675,0.33358333333333334,1.4289166666666666
31,378,2025-11-01,19:30:00,Control,Session 2,Near,34.615833333333335,15.825000000000001,0.6029166666666667,1.0365
32,378,2025-11-01,19:31:00,Control,Session 2,Near,34.04,15.782499999999999,0.4369166666666667,3.7437500000000004
33,378,2025-11-01,19:32:00,Control,Session 2,Near,33.791666666666664,15.735,0.49033333333333334,5.4629166666666675
34,378,2025-11-01,19:33:00,Control,Session 2,Near,34.387499999999996,15.716666666666667,0.2886666666666667,1.8864999999999998
35,378,2025-11-01,19:34:00,Control,Session 2,Near,34.193333333333335,15.704166666666666,0.328,1.3474166666666667
36,378,2025-11-01,19:35:00,Control,Session 2,Near,34.19166666666667,15.676666666666668,0.561,2.2578333333333336
37,378,2025-11-01,19:36:00,Control,Session 2,Near,34.4525,15.639166666666666,0.4380833333333334,1.6616666666666668
38,378,2025-11-01,19:37:00,Control,Session 2,Near,34.4425,15.609166666666667,0.375,0.6180833333333333
39,378,2025-11-01,19:38:00,Control,Session 2,Near,34.25333333333334,15.559166666666668,0.36066666666666664,0.91
40,378,2025-11-01,19:39:00,Control,Session 2,Near,35.04083333333333,15.520833333333334,0.48724999999999996,1.9468333333333334
41,378,2025-11-01,19:40:00,Control,Session 2,Near,35.55833333333333,15.488333333333335,0.5524166666666667,3.3951666666666664
42,378,2025-11-01,19:41:00,Control,Session 2,Near,34.805,15.455,0.3538333333333334,1.4043333333333334
43,378,2025-11-01,19:42:00,Control,Session 2,Near,34.77166666666667,15.419166666666667,0.44,5.2530833333333335
44,378,2025-11-01,19:43:00,Control,Session 2,Near,35.68833333333333,15.386666666666668,0.5525833333333333,1.1074166666666667
45,378,2025-11-01,19:44:00,Control,Session 2,Near,35.435,15.373333333333335,0.58075,0.6990833333333333
46,378,2025-11-01,19:45:00,Control,Session 2,Near,34.64,15.356666666666667,0.5330833333333334,0.6078333333333333
47,378,2025-11-01,19:46:00,Control,Session 2,Near,34.07083333333333,15.320833333333333,0.35633333333333334,0.9125833333333334
48,378,2025-11-01,19:47:00,Control,Session 2,Near,35.01916666666667,15.29,0.6970000000000001,5.8145
49,378,2025-11-01,19:48:00,Control,Session 2,Near,35.590833333333336,15.268333333333333,0.42449999999999993,2.3547499999999997
50,378,2025-11-01,19:49:00,Control,Session 2,Near,35.05166666666667,15.260833333333332,0.43241666666666667,0.5448333333333334
51,378,2025-11-01,19:50:00,Control,Session 2,Near,35.681666666666665,15.295833333333334,0.3545833333333333,0.9514166666666667
52,378,2025-11-01,19:51:00,Control,Session 2,Near,35.469166666666666,15.360833333333334,0.6348333333333334,2.03925
53,378,2025-11-01,19:52:00,Control,Session 2,Near,34.65333333333333,15.417499999999999,0.49,1.1165833333333335
54,378,2025-11-01,19:53:00,Control,Session 2,Near,35.14083333333333,15.455833333333333,0.8716666666666666,3.2880833333333332
55,378,2025-11-01,19:54:00,Control,Session 2,Near,34.875,15.500833333333333,0.48725,0.7930833333333333
56,378,2025-11-01,19:55:00,Control,Session 2,Near,35.869166666666665,15.509166666666665,0.5445,1.04
57,378,2025-11-01,19:56:00,Control,Session 2,Near,35.12,15.510833333333332,0.30933333333333335,0.3578333333333334
58,378,2025-11-01,19:57:00,Control,Session 2,Near,35.280833333333334,15.490833333333335,0.6815000000000001,1.4664166666666665
59,378,2025-11-01,19:58:00,Control,Session 2,Near,35.8675,15.491666666666667,0.41450000000000004,1.162
60,378,2025-11-01,19:59:00,Control,Session 2,Near,34.443333333333335,15.472500000000002,0.3066666666666667,0.5080833333333333
61,378,2025-11-01,20:00:00,Control,Session 2,Near,34.10166666666667,15.434166666666668,0.6210833333333333,3.3914166666666663
62,378,2025-11-01,20:01:00,Control,Session 2,Near,34.51083333333333,15.398333333333333,0.45458333333333334,0.7712500000000001
63,378,2025-11-01,20:02:00,Control,Session 2,Near,34.03333333333333,15.3775,0.25975,1.2795833333333333
64,378,2025-11-01,20:03:00,Control,Session 2,Near,34.16583333333333,15.346666666666666,0.46375000000000005,5.158166666666667
65,378,2025-11-01,20:04:00,Control,Session 2,Near,34.14,15.321666666666667,0.516,0.8112499999999999
66,378,2025-11-01,20:05:00,Control,Session 2,Near,34.1075,15.309166666666668,0.427,2.2965833333333334
67,378,2025-11-01,20:06:00,Control,Session 2,Near,35.3425,15.303333333333333,0.3429166666666667,0.5004166666666666
68,378,2025-11-01,20:07:00,Control,Session 2,Near,35.345,15.285833333333334,0.7367499999999999,1.665
69,378,2025-11-01,20:08:00,Control,Session 2,Near,34.593333333333334,15.265,0.5338333333333333,1.2466666666666668
70,378,2025-11-01,20:09:00,Control,Session 2,Near,34.64,15.238333333333335,0.5991666666666667,1.10225
71,378,2025-11-01,20:10:00,Control,Session 2,Near,34.248333333333335,15.210833333333333,0.36625,0.6126666666666666
72,378,2025-11-01,20:11:00,Control,Session 2,Near,34.589166666666664,15.1725,1.6805,2.2904166666666668
73,378,2025-11-01,20:12:00,Control,Session 2,Near,34.329166666666666,15.137500000000001,0.32383333333333336,1.7233333333333334
74,378,2025-11-01,20:13:00,Control,Session 2,Near,35.3325,15.097499999999998,0.60675,1.8441666666666665
75,378,2025-11-01,20:14:00,Control,Session 2,Near,35.094166666666666,15.071666666666667,0.3549166666666667,0.4553333333333333
76,378,2025-11-01,20:15:00,Control,Session 2,Near,35.711666666666666,15.061666666666667,0.4260833333333333,0.5678333333333333
77,378,2025-11-01,20:16:00,Control,Session 2,Near,35.39666666666667,15.074166666666668,0.2775,0.8169166666666667
78,378,2025-11-01,20:17:00,Control,Session 2,Near,34.98166666666667,15.110833333333332,0.45458333333333334,2.7723333333333335
79,378,2025-11-01,20:18:00,Control,Session 2,Near,35.475,15.160000000000002,0.37799999999999995,0.6164166666666667
80,378,2025-11-01,20:19:00,Control,Session 2,Near,34.94833333333333,15.164166666666667,0.461,0.5934166666666667
81,378,2025-11-01,20:20:00,Control,Session 2,Near,35.12583333333333,15.1325,0.3678333333333333,2.41825
82,378,2025-11-01,20:21:00,Control,Session 2,Near,35.47833333333333,15.101666666666667,0.29958333333333337,0.8530833333333333
83,378,2025-11-01,20:22:00,Control,Session 2,Near,35.5525,15.073333333333332,0.6095,0.8973333333333334
84,378,2025-11-01,20:23:00,Control,Session 2,Near,35.450833333333335,15.043333333333335,0.4231666666666667,0.48
85,378,2025-11-01,20:24:00,Control,Session 2,Near,35.642500000000005,15.033333333333333,0.7305,1.3295000000000001
86,378,2025-11-01,20:25:00,Control,Session 2,Near,35.5875,15.008333333333333,0.24666666666666667,0.8054166666666666
87,378,2025-11-01,20:26:00,Control,Session 2,Near,36.024166666666666,15.0,0.65325,1.0396666666666667
88,378,2025-11-01,20:27:00,Control,Session 2,Near,35.94583333333333,15.01,0.5623333333333334,2.34975
89,378,2025-11-01,20:28:00,Control,Session 2,Near,35.88916666666667,15.043333333333335,0.40158333333333335,0.5065
90,378,2025-11-01,20:29:00,Control,Session 2,Near,34.7075,15.091666666666667,0.33816666666666667,0.43133333333333335
91,378,2025-11-01,20:30:00,Control,Session 2,Near,35.78666666666667,15.111666666666666,0.5280833333333333,5.1024166666666675
92,378,2025-11-01,20:31:00,Control,Session 2,Near,36.0225,15.1225,0.30283333333333334,0.33791666666666664
93,378,2025-11-01,20:32:00,Control,Session 2,Near,35.2725,15.112499999999999,0.32225,0.5554166666666667
94,378,2025-11-01,20:33:00,Control,Session 2,Near,36.15333333333333,15.090833333333334,0.4116666666666667,6.3799166666666665
95,378,2025-11-01,20:34:00,Control,Session 2,Near,36.215833333333336,15.085,0.30950000000000005,0.8890833333333333
96,378,2025-11-01,20:35:00,Control,Session 2,Near,35.376666666666665,15.095833333333333,0.43249999999999994,0.6105833333333334
97,378,2025-11-01,20:36:00,Control,Session 2,Near,35.34583333333333,15.1025,0.4190833333333333,1.2319166666666665
98,378,2025-11-01,20:37:00,Control,Session 2,Near,35.91416666666667,15.081666666666665,0.3785833333333333,2.0429999999999997
99,378,2025-11-01,20:38:00,Control,Session 2,Near,36.63333333333333,15.055833333333334,0.3505833333333333,0.9400833333333334
100,378,2025-11-01,20:39:00,Control,Session 2,Near,35.824999999999996,15.021666666666667,0.4068333333333333,0.7096666666666667
101,378,2025-11-01,20:40:00,Control,Session 2,Near,35.615,15.000833333333333,0.38525000000000004,0.6462500000000001
102,378,2025-11-01,20:41:00,Control,Session 2,Near,35.946666666666665,14.974166666666667,0.48008333333333336,1.1693333333333333
103,378,2025-11-01,20:42:00,Control,Session 2,Near,36.1225,14.9475,0.36191666666666666,0.5525
104,378,2025-11-01,20:43:00,Control,Session 2,Near,36.344166666666666,14.9125,0.22899999999999998,0.2961666666666667
105,378,2025-11-01,20:44:00,Control,Session 2,Near,35.07,14.874166666666667,0.5794166666666666,0.99425
106,378,2025-11-01,20:45:00,Control,Session 2,Near,35.596666666666664,14.838333333333333,0.33308333333333334,0.4335
107,378,2025-11-01,20:46:00,Control,Session 2,Near,35.66583333333333,14.803333333333335,0.19516666666666668,0.21
108,378,2025-11-01,20:47:00,Control,Session 2,Near,36.13333333333333,14.777499999999998,0.40291666666666665,2.7185
109,378,2025-11-01,20:48:00,Control,Session 2,Near,36.450833333333335,14.779166666666667,0.27499999999999997,0.4174166666666667
110,378,2025-11-01,20:49:00,Control,Session 2,Near,36.05166666666667,14.798333333333334,0.3056666666666667,0.97425
111,378,2025-11-01,20:50:00,Control,Session 2,Near,35.637499999999996,14.851666666666667,0.68375,4.146333333333334
112,378,2025-11-01,20:51:00,Control,Session 2,Near,36.11083333333334,14.901666666666666,0.5215,2.922083333333333
113,378,2025-11-01,20:52:00,Control,Session 2,Near,36.751666666666665,14.923333333333332,0.5821666666666667,1.9390833333333335
114,378,2025-11-01,20:53:00,Control,Session 2,Near,35.17166666666667,14.916666666666666,0.42250000000000004,1.1204166666666666
115,378,2025-11-01,20:54:00,Control,Session 2,Near,35.8325,14.89,0.42808333333333337,2.505666666666667
116,378,2025-11-01,20:55:00,Control,Session 2,Near,35.3675,14.850833333333334,0.48041666666666666,1.436416666666667
117,378,2025-11-01,20:56:00,Control,Session 2,Near,36.009166666666665,14.82,0.38258333333333333,2.6994166666666666
118,378,2025-11-01,20:57:00,Control,Session 2,Near,35.80166666666667,14.785833333333334,0.35283333333333333,1.9885833333333334
119,378,2025-11-01,20:58:00,Control,Session 2,Near,35.891666666666666,14.75,0.3173333333333333,0.46008333333333334
120,378,2025-11-01,20:59:00,Control,Session 2,Near,36.240833333333335,14.724166666666667,0.24408333333333335,3.14225
